Sec,NanoSec,0-ref Sec,v_x,v_y,v_z,w_x,w_y,w_z
1633452065,777591705.3,71.63778114,-0.583643038,0.403903443,0.498241778,-0.20337187,-0.054710198,-0.042197146
1633452065,810891628.3,71.67108107,-0.59442731,0.44829541,0.485758979,-0.162167563,-0.007749772,-0.026631282
1633452065,844349861.1,71.7045393,-0.591491561,0.447146729,0.50104777,-0.182206611,0.035736123,0.040833182
1633452065,877559185,71.73774862,-0.584132825,0.429588122,0.523810039,-0.19972271,-0.087056489,-0.02684405
1633452065,911019802.1,71.77120924,-0.653926932,0.47063409,0.452804561,-0.210937819,0.100012479,0.033191616
1633452065,944481372.8,71.80467081,-0.471861237,0.389080839,0.647016238,-0.148450846,-0.11671217,0.016981878
1633452065,977653265,71.8378427,-0.630832907,0.44370792,0.488123149,-0.16234172,-0.006285755,-0.121412102
1633452066,11002302.17,71.87119174,-0.579081299,0.446940485,0.532297066,-0.147424066,0.028625376,0.130125185
1633452066,44465303.42,71.90465474,-0.511847236,0.385171403,0.542880902,-0.126871388,-0.089328895,-0.125076864
1633452066,77667236.33,71.93785667,-0.640402835,0.510413524,0.501914137,-0.09127985,0.077831188,-0.0145855
1633452066,110976696,71.97116613,-0.559229073,0.430761877,0.600681889,-0.058957722,-0.006353405,0.067906499
1633452066,146047592.2,72.00623703,-0.527927173,0.41477696,0.541267977,-0.042452953,0.009291394,-0.018547384
1633452066,196039676.7,72.05622911,-0.618973462,0.478383974,0.623417717,-0.022158739,0.002648011,-0.020412997
1633452066,244384288.8,72.10457373,-0.620023857,0.468734611,0.593259215,-0.006960884,-0.015357183,0.009659221
1633452066,277603626.3,72.13779306,-0.59411938,0.456605774,0.594121617,-0.007113262,-0.040511762,-0.01417995
1633452066,310957908.6,72.17114735,-0.602002407,0.450346161,0.590928664,-0.016231145,-0.011843912,-0.016920802
1633452066,344435691.8,72.20462513,-0.621384067,0.453594378,0.596682491,-0.035635585,-0.002253515,-0.0019551
1633452066,377775192.3,72.23796463,-0.605743755,0.449069895,0.595072598,-0.029759453,-0.055471372,-0.023889011
1633452066,411293268.2,72.27148271,-0.623638637,0.464272018,0.607429702,-0.03842586,0.009551581,-0.010072996
